"C_ID"|"C_ID"|"C_ACTUALARRIVAL"|"C_ACTUALDEPARTURE"
"73f316ac79c18950000001288d31a4540017"|"73f316ac79c18950000001288d31a4440016"|07.04.10 11:17:46,000000000|07.04.10 11:17:46,000000000
"73f316ac79c18950000001288d31a4630018"|"73f316ac79c18950000001288d31a4540017"|07.04.10 12:52:56,000000000|07.04.10 11:27:46,000000000
"73f316ac79c18950000001288d31af60001a"|"73f316ac79c18950000001288d31af500019"|07.04.10 00:57:29,000000000|07.04.10 00:00:00,000000000
"73f316ac79c18950000001288d31af6f001b"|"73f316ac79c18950000001288d31af60001a"|07.04.10 01:56:19,000000000|07.04.10 01:17:29,000000000
"73f316ac79c18950000001288d31af7f001c"|"73f316ac79c18950000001288d31af6f001b"|07.04.10 03:03:31,000000000|07.04.10 02:26:19,000000000
"73f316ac79c18950000001288d31baca001e"|"73f316ac79c18950000001288d31baba001d"|07.04.10 01:26:43,000000000|07.04.10 00:00:00,000000000
"73f316ac79c18950000001288d31bae9001f"|"73f316ac79c18950000001288d31baca001e"|07.04.10 04:08:11,000000000|07.04.10 01:46:43,000000000
"73f316ac79c18950000001288d31baf90020"|"73f316ac79c18950000001288d31bae9001f"|07.04.10 06:24:43,000000000|07.04.10 04:18:11,000000000
"73f316ac79c18950000001288d31bb180021"|"73f316ac79c18950000001288d31baf90020"|07.04.10 06:58:21,000000000|07.04.10 06:44:43,000000000
"73f316ac79c18950000001288d31bb370022"|"73f316ac79c18950000001288d31bb180021"|07.04.10 07:08:21,000000000|07.04.10 07:08:21,000000000
"73f316ac79c18950000001288d31bb470023"|"73f316ac79c18950000001288d31bb370022"|07.04.10 07:18:21,000000000|07.04.10 07:18:21,000000000
"73f316ac79c18950000001288d31bb560024"|"73f316ac79c18950000001288d31bb470023"|07.04.10 07:43:16,000000000|07.04.10 07:28:21,000000000
"73f316ac79c18950000001288d31bb660025"|"73f316ac79c18950000001288d31bb560024"|07.04.10 08:15:29,000000000|07.04.10 07:53:16,000000000
"73f316ac79c18950000001288d31bb850026"|"73f316ac79c18950000001288d31bb660025"|07.04.10 09:38:45,000000000|07.04.10 09:35:29,000000000
"73f316ac79c18950000001288d31bb950027"|"73f316ac79c18950000001288d31bb850026"|07.04.10 10:18:00,000000000|07.04.10 09:58:45,000000000
"73f316ac79c18950000001288d33396b00e1"|"73f316ac79c18950000001288d33395b00e0"|09.04.10 06:00:00,000000000|09.04.10 05:24:29,000000000
"73f316ac79c18950000001288d31ccea0029"|"73f316ac79c18950000001288d31ccdb0028"|07.04.10 00:04:20,000000000|07.04.10 00:00:00,000000000
"73f316ac79c18950000001288d274e16004d"|"73f316ac79c18950000001288d274e07004c"|31.03.10 00:37:12,000000000|31.03.10 00:00:00,000000000
"73f316ac79c18950000001288d274e26004e"|"73f316ac79c18950000001288d274e16004d"|31.03.10 01:46:02,000000000|31.03.10 01:07:12,000000000
"73f316ac79c18950000001288d274e35004f"|"73f316ac79c18950000001288d274e26004e"|31.03.10 02:53:31,000000000|31.03.10 01:56:02,000000000
"73f316ac79c18950000001288d275b070051"|"73f316ac79c18950000001288d275af70050"|31.03.10 01:26:43,000000000|31.03.10 00:00:00,000000000
"73f316ac79c18950000001288d275b260052"|"73f316ac79c18950000001288d275b070051"|31.03.10 04:08:11,000000000|31.03.10 01:46:43,000000000
"73f316ac79c18950000001288d275b450053"|"73f316ac79c18950000001288d275b260052"|31.03.10 06:24:43,000000000|31.03.10 04:18:11,000000000
"73f316ac79c18950000001288d275b550054"|"73f316ac79c18950000001288d275b450053"|31.03.10 06:48:21,000000000|31.03.10 06:34:43,000000000
"73f316ac79c18950000001288d275b640055"|"73f316ac79c18950000001288d275b550054"|31.03.10 06:58:21,000000000|31.03.10 06:58:21,000000000
"73f316ac79c18950000001288d275b740056"|"73f316ac79c18950000001288d275b640055"|31.03.10 07:08:21,000000000|31.03.10 07:08:21,000000000
"73f316ac79c18950000001288d275b840057"|"73f316ac79c18950000001288d275b740056"|31.03.10 07:33:16,000000000|31.03.10 07:18:21,000000000
"73f316ac79c18950000001288d275b930058"|"73f316ac79c18950000001288d275b840057"|31.03.10 08:05:29,000000000|31.03.10 07:43:16,000000000
"73f316ac79c18950000001288d275ba30059"|"73f316ac79c18950000001288d275b930058"|31.03.10 09:28:45,000000000|31.03.10 09:25:29,000000000
"73f316ac79c18950000001288d275bb3005a"|"73f316ac79c18950000001288d275ba30059"|31.03.10 10:08:00,000000000|31.03.10 09:48:45,000000000
"73f316ac79c18950000001288d276db4005c"|"73f316ac79c18950000001288d276da4005b"|31.03.10 00:04:20,000000000|31.03.10 00:00:00,000000000
"73f316ac79c18950000001288d276dc4005d"|"73f316ac79c18950000001288d276db4005c"|31.03.10 02:01:30,000000000|31.03.10 00:14:20,000000000
"73f316ac79c18950000001288d276dd3005e"|"73f316ac79c18950000001288d276dc4005d"|31.03.10 04:15:03,000000000|31.03.10 02:11:30,000000000
"73f316ac79c18950000001288d276de3005f"|"73f316ac79c18950000001288d276dd3005e"|31.03.10 06:32:15,000000000|31.03.10 04:25:03,000000000
"73f316ac79c18950000001288d276df20060"|"73f316ac79c18950000001288d276de3005f"|31.03.10 07:53:03,000000000|31.03.10 06:52:15,000000000
"73f316ac79c18950000001288d276e020061"|"73f316ac79c18950000001288d276df20060"|31.03.10 08:55:01,000000000|31.03.10 08:43:03,000000000
"73f316ac79c18950000001288d276e120062"|"73f316ac79c18950000001288d276e020061"|31.03.10 09:30:56,000000000|31.03.10 09:05:01,000000000
"73f316ac79c18950000001288d277b310064"|"73f316ac79c18950000001288d277b210063"|31.03.10 09:45:44,000000000|31.03.10 09:30:56,000000000
"73f316ac79c18950000001288d29c94800b5"|"73f316ac79c18950000001288d29c93800b4"|01.04.10 08:54:50,000000000|01.04.10 08:40:02,000000000
"73f316ac79c18950000001288d29c95700b6"|"73f316ac79c18950000001288d29c94800b5"|01.04.10 09:26:23,000000000|01.04.10 09:14:50,000000000
"73f316ac79c18950000001288d29c96700b7"|"73f316ac79c18950000001288d29c95700b6"|01.04.10 09:47:08,000000000|01.04.10 09:46:23,000000000
"73f316ac79c18950000001288d29c97600b8"|"73f316ac79c18950000001288d29c96700b7"|01.04.10 09:57:08,000000000|01.04.10 09:57:08,000000000
"73f316ac79c18950000001288d29c98600b9"|"73f316ac79c18950000001288d29c97600b8"|01.04.10 10:07:48,000000000|01.04.10 10:07:08,000000000
"73f316ac79c18950000001288d29c99600ba"|"73f316ac79c18950000001288d29c98600b9"|01.04.10 10:36:51,000000000|01.04.10 10:17:48,000000000
"73f316ac79c18950000001288d29c9a500bb"|"73f316ac79c18950000001288d29c99600ba"|01.04.10 10:58:52,000000000|01.04.10 10:46:51,000000000
"73f316ac79c18950000001288d29c9b500bc"|"73f316ac79c18950000001288d29c9a500bb"|01.04.10 11:58:07,000000000|01.04.10 11:18:52,000000000
"73f316ac79c18950000001288d29c9c500bd"|"73f316ac79c18950000001288d29c9b500bc"|01.04.10 13:19:52,000000000|01.04.10 12:08:07,000000000
"73f316ac79c18950000001288d29c9d400be"|"73f316ac79c18950000001288d29c9c500bd"|01.04.10 13:42:17,000000000|01.04.10 13:39:52,000000000
"73f316ac79c18950000001288d29c9e400bf"|"73f316ac79c18950000001288d29c9d400be"|01.04.10 14:47:52,000000000|01.04.10 14:12:17,000000000
"73f316ac79c18950000001288d29c9f300c0"|"73f316ac79c18950000001288d29c9e400bf"|01.04.10 15:11:21,000000000|01.04.10 14:57:52,000000000
"73f316ac79c18950000001288d29ca0300c1"|"73f316ac79c18950000001288d29c9f300c0"|01.04.10 16:37:30,000000000|01.04.10 16:31:21,000000000
"73f316ac79c18950000001288d29ca1300c2"|"73f316ac79c18950000001288d29ca0300c1"|01.04.10 17:43:01,000000000|01.04.10 17:07:30,000000000
"73f316ac79c18950000001288d29e14400c4"|"73f316ac79c18950000001288d29e13500c3"|01.04.10 00:35:31,000000000|01.04.10 00:00:00,000000000
"73f316ac79c18950000001288d29e15400c5"|"73f316ac79c18950000001288d29e14400c4"|01.04.10 03:36:53,000000000|01.04.10 03:35:31,000000000
"73f316ac79c18950000001288d29e16300c6"|"73f316ac79c18950000001288d29e15400c5"|01.04.10 03:52:47,000000000|01.04.10 03:46:53,000000000
"73f316ac79c18950000001288d29e17300c7"|"73f316ac79c18950000001288d29e16300c6"|01.04.10 04:24:32,000000000|01.04.10 04:02:47,000000000
"73f316ac79c18950000001288d29e18300c8"|"73f316ac79c18950000001288d29e17300c7"|01.04.10 04:34:32,000000000|01.04.10 04:34:32,000000000
"73f316ac79c18950000001288d29e19200c9"|"73f316ac79c18950000001288d29e18300c8"|01.04.10 04:47:05,000000000|01.04.10 04:44:32,000000000
"73f316ac79c18950000001288d29e1a200ca"|"73f316ac79c18950000001288d29e19200c9"|01.04.10 04:57:05,000000000|01.04.10 04:57:05,000000000
"73f316ac79c18950000001288d29e1c100cb"|"73f316ac79c18950000001288d29e1a200ca"|01.04.10 05:11:34,000000000|01.04.10 05:07:05,000000000
"73f316ac79c18950000001288d24f63c00e3"|"73f316ac79c18950000001288d24f62c00e2"|29.03.10 09:08:41,000000000|29.03.10 08:57:08,000000000
"73f316ac79c18950000001288d24f64b00e4"|"73f316ac79c18950000001288d24f63c00e3"|29.03.10 09:39:24,000000000|29.03.10 09:38:41,000000000
"73f316ac79c18950000001288d24f65b00e5"|"73f316ac79c18950000001288d24f64b00e4"|29.03.10 10:20:02,000000000|29.03.10 09:49:24,000000000
"73f316ac79c18950000001288d24f66b00e6"|"73f316ac79c18950000001288d24f65b00e5"|29.03.10 11:49:24,000000000|29.03.10 10:50:02,000000000
"73f316ac79c18950000001288d24f67a00e7"|"73f316ac79c18950000001288d24f66b00e6"|29.03.10 13:14:28,000000000|29.03.10 12:39:24,000000000
"73f316ac79c18950000001288d2504e200e9"|"73f316ac79c18950000001288d2504d200e8"|29.03.10 00:43:18,000000000|29.03.10 00:00:00,000000000
"73f316ac79c18950000001288d2504f100ea"|"73f316ac79c18950000001288d2504e200e9"|29.03.10 00:53:18,000000000|29.03.10 00:53:18,000000000
"73f316ac79c18950000001288d25050100eb"|"73f316ac79c18950000001288d2504f100ea"|29.03.10 01:44:10,000000000|29.03.10 01:03:18,000000000
"73f316ac79c18950000001288d25051100ec"|"73f316ac79c18950000001288d25050100eb"|29.03.10 02:30:18,000000000|29.03.10 01:54:10,000000000
"73f316ac79c18950000001288d25052000ed"|"73f316ac79c18950000001288d25051100ec"|29.03.10 03:48:40,000000000|29.03.10 02:50:18,000000000
"73f316ac79c18950000001288d25053000ee"|"73f316ac79c18950000001288d25052000ed"|29.03.10 04:24:19,000000000|29.03.10 03:58:40,000000000
"73f316ac79c18950000001288d25053f00ef"|"73f316ac79c18950000001288d25053000ee"|29.03.10 05:30:28,000000000|29.03.10 05:24:19,000000000
"73f316ac79c18950000001288d25054f00f0"|"73f316ac79c18950000001288d25053f00ef"|29.03.10 08:05:59,000000000|29.03.10 07:30:28,000000000
"73f316ac79c18950000001288d251acb00f2"|"73f316ac79c18950000001288d251abb00f1"|29.03.10 01:57:25,000000000|29.03.10 00:00:00,000000000
"73f316ac79c18950000001288d251adb00f3"|"73f316ac79c18950000001288d251acb00f2"|29.03.10 04:07:44,000000000|29.03.10 02:07:25,000000000
"73f316ac79c18950000001288d251aea00f4"|"73f316ac79c18950000001288d251adb00f3"|29.03.10 05:45:25,000000000|29.03.10 04:17:44,000000000
"73f316ac79c18950000001288d251afa00f5"|"73f316ac79c18950000001288d251aea00f4"|29.03.10 07:53:04,000000000|29.03.10 05:55:25,000000000
"73f316ac79c18950000001288d2529cf00f7"|"73f316ac79c18950000001288d2529bf00f6"|29.03.10 08:26:38,000000000|29.03.10 07:53:04,000000000
"73f316ac79c18950000001288d2529de00f8"|"73f316ac79c18950000001288d2529cf00f7"|29.03.10 09:30:12,000000000|29.03.10 08:56:38,000000000
"73f316ac79c18950000001288d2535b600fa"|"73f316ac79c18950000001288d2535a600f9"|29.03.10 02:23:21,000000000|29.03.10 00:00:00,000000000
"73f316ac79c18950000001288d2535c500fb"|"73f316ac79c18950000001288d2535b600fa"|29.03.10 06:06:42,000000000|29.03.10 03:43:21,000000000
"73f316ac79c18950000001288d277b410065"|"73f316ac79c18950000001288d277b310064"|31.03.10 11:35:55,000000000|31.03.10 10:15:44,000000000
"73f316ac79c18950000001288d2d121a0085"|"73f316ac79c18950000001288d2d120a0084"|05.04.10 01:47:44,000000000|05.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2d12290086"|"73f316ac79c18950000001288d2d121a0085"|05.04.10 02:03:16,000000000|05.04.10 01:57:44,000000000
"73f316ac79c18950000001288d2d12390087"|"73f316ac79c18950000001288d2d12290086"|05.04.10 05:21:16,000000000|05.04.10 02:53:16,000000000
"73f316ac79c18950000001288d2d12480088"|"73f316ac79c18950000001288d2d12390087"|05.04.10 06:35:00,000000000|05.04.10 05:31:16,000000000
"73f316ac79c18950000001288d2d1e5e008a"|"73f316ac79c18950000001288d2d1e4f0089"|05.04.10 02:06:51,000000000|05.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2d1e6e008b"|"73f316ac79c18950000001288d2d1e5e008a"|05.04.10 05:32:13,000000000|05.04.10 03:16:51,000000000
"73f316ac79c18950000001288d2d1e7d008c"|"73f316ac79c18950000001288d2d1e6e008b"|05.04.10 06:31:16,000000000|05.04.10 05:42:13,000000000
"73f316ac79c18950000001288d2d1e8d008d"|"73f316ac79c18950000001288d2d1e7d008c"|05.04.10 08:01:02,000000000|05.04.10 06:41:16,000000000
"73f316ac79c18950000001288d2d2a26008f"|"73f316ac79c18950000001288d2d2a16008e"|05.04.10 00:37:12,000000000|05.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2d2a350090"|"73f316ac79c18950000001288d2d2a26008f"|05.04.10 01:29:03,000000000|05.04.10 00:47:12,000000000
"73f316ac79c18950000001288d2d2a450091"|"73f316ac79c18950000001288d2d2a350090"|05.04.10 02:20:06,000000000|05.04.10 01:49:03,000000000
"73f316ac79c18950000001288d2d333e0093"|"73f316ac79c18950000001288d2d331f0092"|05.04.10 01:26:43,000000000|05.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2d334e0094"|"73f316ac79c18950000001288d2d333e0093"|05.04.10 03:10:58,000000000|05.04.10 01:46:43,000000000
"73f316ac79c18950000001288d2d335d0095"|"73f316ac79c18950000001288d2d334e0094"|05.04.10 03:45:20,000000000|05.04.10 03:20:58,000000000
"73f316ac79c18950000001288d2d336d0096"|"73f316ac79c18950000001288d2d335d0095"|05.04.10 04:28:20,000000000|05.04.10 04:05:20,000000000
"73f316ac79c18950000001288d2d337c0097"|"73f316ac79c18950000001288d2d336d0096"|05.04.10 04:54:03,000000000|05.04.10 04:38:20,000000000
"73f316ac79c18950000001288d2d337c0098"|"73f316ac79c18950000001288d2d337c0097"|05.04.10 06:10:02,000000000|05.04.10 06:04:03,000000000
"73f316ac79c18950000001288d2d338c0099"|"73f316ac79c18950000001288d2d337c0098"|05.04.10 06:38:13,000000000|05.04.10 06:20:02,000000000
"73f316ac79c18950000001288d2d456e009b"|"73f316ac79c18950000001288d2d455f009a"|05.04.10 00:35:04,000000000|05.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2d457e009c"|"73f316ac79c18950000001288d2d456e009b"|05.04.10 02:24:26,000000000|05.04.10 01:25:04,000000000
"73f316ac79c18950000001288d29e1d100cc"|"73f316ac79c18950000001288d29e1c100cb"|01.04.10 05:28:21,000000000|01.04.10 05:21:34,000000000
"73f316ac79c18950000001288d29e1e000cd"|"73f316ac79c18950000001288d29e1d100cc"|01.04.10 05:38:21,000000000|01.04.10 05:38:21,000000000
"73f316ac79c18950000001288d2de1ed00ec"|"73f316ac79c18950000001288d2de1ed00eb"|06.04.10 15:20:44,000000000|06.04.10 15:05:56,000000000
"73f316ac79c18950000001288d2dfc9900ee"|"73f316ac79c18950000001288d2dfc8900ed"|06.04.10 02:06:29,000000000|06.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2dfca800ef"|"73f316ac79c18950000001288d2dfc9900ee"|06.04.10 03:26:21,000000000|06.04.10 02:16:29,000000000
"73f316ac79c18950000001288d2dfcb800f0"|"73f316ac79c18950000001288d2dfca800ef"|06.04.10 05:51:18,000000000|06.04.10 04:16:21,000000000
"73f316ac79c18950000001288d2dfcc800f1"|"73f316ac79c18950000001288d2dfcb800f0"|06.04.10 06:44:52,000000000|06.04.10 06:11:18,000000000
"73f316ac79c18950000001288d2e07d400f3"|"73f316ac79c18950000001288d2e07c400f2"|06.04.10 07:03:40,000000000|06.04.10 06:44:52,000000000
"73f316ac79c18950000001288d2e07e300f4"|"73f316ac79c18950000001288d2e07d400f3"|06.04.10 07:13:40,000000000|06.04.10 07:13:40,000000000
"73f316ac79c18950000001288d2e07f300f5"|"73f316ac79c18950000001288d2e07e300f4"|06.04.10 09:05:18,000000000|06.04.10 07:23:40,000000000
"73f316ac79c18950000001288d2e080300f6"|"73f316ac79c18950000001288d2e07f300f5"|06.04.10 10:28:58,000000000|06.04.10 09:15:18,000000000
"73f316ac79c18950000001288d2e081200f7"|"73f316ac79c18950000001288d2e080300f6"|06.04.10 12:36:23,000000000|06.04.10 10:38:58,000000000
"73f316ac79c18950000001288d2e11b700f9"|"73f316ac79c18950000001288d2e11a700f8"|06.04.10 02:23:21,000000000|06.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2e11c700fa"|"73f316ac79c18950000001288d2e11b700f9"|06.04.10 06:39:48,000000000|06.04.10 04:03:21,000000000
"73f316ac79c18950000001288d2e11d600fb"|"73f316ac79c18950000001288d2e11c700fa"|06.04.10 07:22:55,000000000|06.04.10 07:09:48,000000000
"73f316ac79c18950000001288d2e20ca00fd"|"73f316ac79c18950000001288d2e20bb00fc"|06.04.10 12:25:04,000000000|06.04.10 12:20:44,000000000
"73f316ac79c18950000001288d2e20da00fe"|"73f316ac79c18950000001288d2e20ca00fd"|06.04.10 12:53:33,000000000|06.04.10 12:35:04,000000000
"73f316ac79c18950000001288d2e20ea0000"|"73f316ac79c18950000001288d2e20da00fe"|06.04.10 15:48:42,000000000|06.04.10 13:03:33,000000000
"73f316ac79c18950000001288d2e20f90001"|"73f316ac79c18950000001288d2e20ea0000"|06.04.10 16:49:28,000000000|06.04.10 15:58:42,000000000
"73f316ac79c18950000001288d2e21190002"|"73f316ac79c18950000001288d2e20f90001"|06.04.10 17:34:52,000000000|06.04.10 16:59:28,000000000
"73f316ac79c18950000001288d2e21280003"|"73f316ac79c18950000001288d2e21190002"|06.04.10 18:45:38,000000000|06.04.10 17:44:52,000000000
"73f316ac79c18950000001288d2e21380004"|"73f316ac79c18950000001288d2e21280003"|06.04.10 19:22:47,000000000|06.04.10 18:55:38,000000000
"73f316ac79c18950000001288d2c02ec001c"|"73f316ac79c18950000001288d2c02dc001b"|02.04.10 12:34:56,000000000|02.04.10 12:10:23,000000000
"73f316ac79c18950000001288d2c02fb001d"|"73f316ac79c18950000001288d2c02ec001c"|02.04.10 14:08:25,000000000|02.04.10 13:54:56,000000000
"73f316ac79c18950000001288d2c030b001e"|"73f316ac79c18950000001288d2c02fb001d"|02.04.10 14:42:05,000000000|02.04.10 14:18:25,000000000
"73f316ac79c18950000001288d2c1a9a0020"|"73f316ac79c18950000001288d2c1a8b001f"|02.04.10 06:00:00,000000000|02.04.10 05:34:05,000000000
"73f316ac79c18950000001288d2c1aaa0021"|"73f316ac79c18950000001288d2c1a9a0020"|02.04.10 06:21:58,000000000|02.04.10 06:10:00,000000000
"73f316ac79c18950000001288d2c1ab90022"|"73f316ac79c18950000001288d2c1aaa0021"|02.04.10 07:45:38,000000000|02.04.10 07:11:58,000000000
"73f316ac79c18950000001288d2c1ac90023"|"73f316ac79c18950000001288d2c1ab90022"|02.04.10 08:22:47,000000000|02.04.10 07:55:38,000000000
"73f316ac79c18950000001288d2c1ae80024"|"73f316ac79c18950000001288d2c1ac90023"|02.04.10 10:39:57,000000000|02.04.10 08:32:47,000000000
"73f316ac79c18950000001288d2c1af80025"|"73f316ac79c18950000001288d2c1ae80024"|02.04.10 10:49:57,000000000|02.04.10 10:49:57,000000000
"73f316ac79c18950000001288d2c1af80026"|"73f316ac79c18950000001288d2c1af80025"|02.04.10 13:02:18,000000000|02.04.10 10:59:57,000000000
"73f316ac79c18950000001288d2c1b080027"|"73f316ac79c18950000001288d2c1af80026"|02.04.10 14:15:41,000000000|02.04.10 13:12:18,000000000
"73f316ac79c18950000001288d2c1b270028"|"73f316ac79c18950000001288d2c1b080027"|02.04.10 15:33:41,000000000|02.04.10 14:45:41,000000000
"73f316ac79c18950000001288d2c1b270029"|"73f316ac79c18950000001288d2c1b270028"|02.04.10 15:48:01,000000000|02.04.10 15:43:41,000000000
"73f316ac79c18950000001288d2c2940002b"|"73f316ac79c18950000001288d2c2931002a"|02.04.10 06:00:00,000000000|02.04.10 04:02:35,000000000
"73f316ac79c18950000001288d2c2950002c"|"73f316ac79c18950000001288d2c2940002b"|02.04.10 08:10:19,000000000|02.04.10 06:10:00,000000000
"73f316ac79c18950000001288d2c295f002d"|"73f316ac79c18950000001288d2c2950002c"|02.04.10 10:08:00,000000000|02.04.10 08:40:19,000000000
"73f316ac79c18950000001288d2c296f002e"|"73f316ac79c18950000001288d2c295f002d"|02.04.10 12:35:39,000000000|02.04.10 10:38:00,000000000
"73f316ac79c18950000001288d2c34aa0030"|"73f316ac79c18950000001288d2c349a002f"|02.04.10 06:00:00,000000000|02.04.10 03:36:39,000000000
"73f316ac79c18950000001288d2c34ba0031"|"73f316ac79c18950000001288d2c34aa0030"|02.04.10 09:43:21,000000000|02.04.10 07:20:00,000000000
"73f316ac79c18950000001288d2c3fa70033"|"73f316ac79c18950000001288d2c3f970032"|02.04.10 13:06:21,000000000|02.04.10 09:43:21,000000000
"73f316ac79c18950000001288d2c3fb60034"|"73f316ac79c18950000001288d2c3fa70033"|02.04.10 16:35:16,000000000|02.04.10 13:16:21,000000000
"73f316ac79c18950000001288d2d459d009d"|"73f316ac79c18950000001288d2d457e009c"|05.04.10 03:25:04,000000000|05.04.10 02:54:26,000000000
"73f316ac79c18950000001288d32c63e00ad"|"73f316ac79c18950000001288d32c62f00ac"|08.04.10 07:28:46,000000000|08.04.10 05:38:44,000000000
"73f316ac79c18950000001288d33ff8a003e"|"73f316ac79c18950000001288d33ff7a003d"|10.04.10 01:46:11,000000000|10.04.10 00:00:00,000000000
"73f316ac79c18950000001288d33ff99003f"|"73f316ac79c18950000001288d33ff8a003e"|10.04.10 03:42:22,000000000|10.04.10 01:56:11,000000000
"73f316ac79c18950000001288d3408050041"|"73f316ac79c18950000001288d3407e60040"|10.04.10 02:10:32,000000000|10.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3408150042"|"73f316ac79c18950000001288d3408050041"|10.04.10 04:31:04,000000000|10.04.10 02:20:32,000000000
"73f316ac79c18950000001288d3b3c810044"|"73f316ac79c18950000001288d3b3c710043"|11.04.10 02:59:31,000000000|11.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3b3c910045"|"73f316ac79c18950000001288d3b3c810044"|11.04.10 03:10:21,000000000|11.04.10 03:09:31,000000000
"73f316ac79c18950000001288d3b3ca00046"|"73f316ac79c18950000001288d3b3c910045"|11.04.10 03:21:43,000000000|11.04.10 03:20:21,000000000
